trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
3.157480000000000009e-02	5.600039999999999879e-02	-1.547250000000000014e-01	4.775219999999999725e-04	5.253550000000000277e-04	-6.685160000000000755e-04	0.000000000000000000e+00	-1.069896632999999958e-01	-3.368655740000000426e-02	-1.122254505000000041e-01	7.381931040000000444e-02	-5.820232999999999744e-04	6.981304110000000063e-02	5.046138944373388426e+02	5.174965032402790257e+02
3.155820000000000153e-02	4.098269999999999691e-02	-4.448869999999999214e-02	-6.556569999999999196e-04	2.849320000000000021e-04	-3.419209999999999676e-04	2.102804500000000076e-01	-8.887144160000000348e-02	-1.832687189999999966e-02	-1.532167588000000191e-01	6.113816920000000182e-02	3.391930000000000032e-04	-5.654981230000000192e-02	5.035027644528774431e+02	5.169504155102077902e+02
3.824949999999999878e-02	1.761069999999999858e-01	-4.080549999999999629e-03	-6.336730000000000704e-04	8.383149999999998502e-04	-2.189100000000000030e-04	2.171426499999999926e-01	-1.400660303000000051e-01	-1.142648379999999970e-02	-1.433184316999999985e-01	-6.332638620000000107e-02	1.072705109999999920e-02	5.842674829999999764e-02	5.041164330363816930e+02	5.178212055558346947e+02
4.437080000000000191e-02	4.863699999999999968e-02	-3.506619999999999876e-02	1.749079999999999862e-04	5.958409999999999488e-04	-3.084609999999999999e-04	2.216072500000000611e-01	-7.735695539999999648e-02	-3.844928539999999811e-02	-1.664712485000000020e-01	-2.739097310000000035e-02	1.273558946999999997e-01	2.371579399999999838e-02	5.034592957425784903e+02	5.161127853096866147e+02
4.987819999999999754e-02	7.209680000000000255e-02	-4.714480000000000059e-02	-6.506749999999999730e-04	3.473580000000000309e-04	-4.194969999999999580e-04	1.003008999999999845e-01	-1.312388480000000190e-01	-2.811110420000000054e-02	-1.686619719999999933e-01	2.578167019999999879e-02	-1.391551710000000011e-02	-3.525304209999999966e-02	5.044367812395017268e+02	5.175326801446669833e+02
5.351729999999999682e-02	7.401230000000000309e-02	-7.337689999999998103e-02	7.212499999999999944e-04	9.892770000000002117e-04	-2.181920000000000007e-04	1.425441500000000083e-01	-7.989395759999999569e-02	-4.513451730000000300e-02	-1.950171196999999912e-01	-8.861670119999999484e-02	3.592171289999999961e-02	8.630488890000000135e-02	4.987427538468737112e+02	5.160510120636466809e+02
4.605429999999999940e-02	3.740550000000000125e-02	-5.416749999999999343e-02	6.730210000000001009e-04	3.932719999999999575e-04	-6.685160000000000755e-04	1.180071000000000175e-01	-1.194795394000000011e-01	-2.928646260000000029e-02	-1.277481716999999961e-01	-8.589802689999999352e-02	-6.752133299999999241e-03	1.297800020000000054e-01	5.029864333968765209e+02	5.172541235422793306e+02
4.787179999999999908e-02	9.889560000000000017e-02	-3.545050000000000111e-03	8.994310000000000152e-04	-5.156569999999999860e-04	-2.373559999999999819e-04	1.922550000000000092e-01	-5.809945230000001376e-02	-4.014506550000000035e-02	-1.621619102999999895e-01	-1.287886302999999844e-01	8.775966289999999337e-02	-7.166873650000001039e-02	5.007292988179717099e+02	5.159188175951915127e+02
2.035850000000000160e-02	7.044919999999998961e-02	-1.143329999999999902e-01	9.568539999999999294e-04	-2.988500000000000271e-04	-2.300440000000000221e-04	1.808247500000000063e-01	-1.639981192999999948e-01	1.587901079999999923e-02	-1.033054469999999947e-01	5.089390600000000264e-03	-1.639046909999999913e-01	1.490231714000000152e-01	5.086387358097048832e+02	5.189472777465297213e+02
6.468859999999999888e-02	3.077429999999999888e-01	-1.055979999999999919e+00	1.912720000000000045e-02	-8.611729999999997998e-03	-4.071870000000000003e-03	2.739523500000000222e+00	4.504912616999999786e-01	-3.446642522000000208e-01	-1.481501822000000079e-01	-2.973796948999999912e-01	-1.991582313999999965e-01	-3.933162921000000201e-01	4.912218573759930678e+02	5.060483621668607839e+02
