trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-6.351299999999999651e-06	3.753970000000000223e-02	-1.654999999999999527e-02	8.655129999999998565e-05	-2.925749999999999965e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.481139966696161991e+02	5.298252018589786303e+02
1.263429999999999935e-02	-2.161830000000000002e-02	-2.069589999999999971e-02	3.697899999999999950e-04	4.879969999999999967e-04	0.000000000000000000e+00	1.291350862999999793e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.516166790535811515e+02	5.309714726681311276e+02
-1.989729999999999971e-02	-1.093960000000000071e-02	8.737580000000000346e-02	-9.381430000000000064e-04	-0.000000000000000000e+00	-1.711270000000000033e-04	2.496348499999999915e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.576160974895905156e+02	5.317835375721057289e+02
1.433170000000000104e-02	1.404310000000000003e-01	2.052030000000000243e-01	-2.404349999999999977e-03	1.126940000000000103e-03	-1.029420000000000075e-03	4.759988000000000552e-01	-2.124392895999999975e-01	-1.170018386000000049e-01	3.602633588999999970e-01	-3.554468759999999949e-02	4.727986150000000609e-02	-9.905657599999999341e-02	5.641595956827737837e+02	5.334504916088649225e+02
1.940500000000000211e-02	4.318919999999999704e-02	-1.318400000000000127e-01	1.045729999999999923e-03	-4.767519999999999918e-04	4.873269999999999642e-04	7.678840500000000402e-01	1.094194307999999949e-01	-5.169914459999999656e-02	-3.958786599999999933e-02	-1.779402860999999836e-01	3.379572770000000004e-02	-1.448797585999999915e-01	5.596546954558870084e+02	5.338021210198998006e+02
1.939859999999999848e-02	3.870250000000000079e-02	-1.016900000000000026e-01	8.276299999999999889e-04	-3.353180000000000310e-04	4.004140000000000325e-04	5.696545000000001469e-02	2.728321510000000089e-02	-1.057645866999999962e-01	-2.958227600000000110e-02	-5.979200080000000167e-02	-5.382387280000000551e-02	-1.346016211000000129e-01	5.606064388789852728e+02	5.334775667575853504e+02
1.938899999999999998e-02	6.368419999999999637e-02	-1.225500000000000062e-01	6.389559999999999858e-04	-3.990390000000000126e-04	2.073679999999999838e-04	6.812334999999999918e-02	-6.833596000000000158e-04	1.453978315999999993e-01	-7.817855220000000105e-02	1.011041616000000060e-01	-6.648582389999999065e-02	-1.362641740000000157e-01	5.603850598446716731e+02	5.315977868872738554e+02
1.550629999999999890e-02	6.082960000000000103e-03	-1.157609999999999889e-01	2.734890000000000237e-04	-3.697349999999999964e-04	6.540569999999999891e-04	1.103459400000000035e-01	3.886896399999999890e-02	1.423394302000000056e-01	-4.299667289999999781e-02	8.835884239999999834e-02	-8.159048440000001012e-02	1.187588247000000014e-01	5.551109723372986764e+02	5.310241854868475002e+02
3.008030000000000079e-03	7.958030000000000659e-02	-1.224449999999999983e-01	2.323020000000000130e-04	2.257559999999999778e-05	1.842769999999999977e-04	1.378434900000000130e-01	-2.808177170000000084e-02	1.116529104999999938e-01	1.078287699999999974e-02	1.026081441000000066e-01	-1.585897439999999978e-02	1.786497048999999837e-01	5.580146263574673640e+02	5.309473198662681170e+02
1.317319999999999949e-02	4.115569999999999645e-02	-1.203240000000000004e-01	-3.675990000000000019e-05	1.539140000000000039e-04	2.570940000000000291e-04	7.437163500000000538e-02	-7.004980780000000240e-02	2.217892540000000051e-02	3.493683010000000339e-02	9.164826460000002895e-02	1.190574454000000032e-01	1.134110138000000018e-01	5.618745911997581288e+02	5.309821352850427729e+02
