trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
1.216170000000000098e-02	8.517139999999999433e-02	7.003789999999998628e-02	1.252990000000000050e-03	-6.203709999999999867e-04	1.578589999999999941e-04	0.000000000000000000e+00	-8.566537880000001104e-02	-2.363903599999999869e-03	7.419730419999999438e-02	-7.144418100000001805e-03	2.799127160000000267e-02	-4.097526390000000296e-02	7.365932879954048076e+02	7.975509972587448146e+02
1.858840000000000145e-02	8.512069999999999359e-02	8.227319999999999078e-02	7.926639999999998904e-04	-8.044649999999997593e-04	-1.444520000000000190e-04	6.604925000000000379e-02	-4.050297979999999826e-02	-5.492453690000000111e-02	1.463257999999999942e-04	8.273290090000000319e-02	-7.908693650000001019e-02	-7.829975670000000054e-02	7.313010805141022956e+02	7.986976237028910646e+02
1.946439999999999976e-02	8.482260000000001188e-02	1.019450000000000078e-01	-7.363419999999998560e-04	-4.547369999999999798e-04	-3.196769999999999820e-04	1.235438499999999551e-01	-7.417548269999998944e-02	-3.792829880000000292e-02	-3.636385300000000154e-02	-1.195634510000000011e-01	-1.240417587000000044e-01	-7.232955269999999381e-02	7.378380698851061652e+02	7.972435215477747761e+02
-6.774930000000000188e-03	6.484529999999999461e-02	4.519689999999999819e-02	1.301099999999999913e-03	-1.032230000000000083e-03	1.319290000000000035e-04	2.562917800000000246e-01	-8.474385400000000734e-02	3.659260200000000185e-03	1.392655794999999863e-01	-3.022955919999999880e-02	-2.884592710000000171e-02	-1.166762759000000010e-01	7.353708956114833200e+02	7.962774655440877041e+02
3.717600000000000071e-02	1.722069999999999990e-01	5.474790000000000212e-02	1.417709999999999977e-03	-1.610859999999999983e-03	-8.465770000000000771e-05	2.064549649999999903e-01	-2.225378359000000084e-01	8.844782699999999276e-02	-3.806801370000000018e-02	-5.349461459999999696e-02	-1.507188859999999964e-01	-2.456781029999999949e-02	7.309866572212602023e+02	7.935650105400030725e+02
3.265769999999999784e-02	1.226970000000000005e-01	5.911519999999999275e-02	1.996790000000000023e-03	-1.549929999999999928e-03	3.585419999999999970e-05	9.642169500000000171e-02	-1.945364260999999928e-01	2.897271950000000068e-02	1.246907854000000038e-01	-4.355622330000000209e-02	-2.882207989999999859e-02	-8.070118009999999176e-02	7.310152411569732749e+02	7.941169240497937380e+02
3.259940000000000060e-02	9.529870000000000008e-02	3.802230000000000193e-02	3.314090000000000005e-03	-9.211939999999999625e-04	1.904809999999999945e-04	1.535826399999999925e-01	-1.720325947999999938e-01	1.197747762000000021e-01	3.915278059999999921e-02	5.609884070000000639e-02	-1.355954081999999894e-01	-4.157203510000000157e-02	7.325352647044013565e+02	7.945927358695886369e+02
6.273150000000000948e-02	4.065650000000000097e-01	-5.977289999999999548e-01	8.257759999999997672e-03	1.273279999999999844e-04	2.819970000000000311e-04	1.281335099999999505e+00	1.841596634000000066e-01	2.950048216000000223e-01	-1.935458769999999842e-02	-1.067505458999999934e-01	4.260426340000000173e-02	5.762431500000000234e-02	7.468005144172959717e+02	8.002235973723193183e+02
1.242839999999999917e-02	-1.334309999999999941e-01	2.591969999999999552e-01	-3.407260000000000063e-03	-3.002100000000000168e-03	6.527640000000000135e-04	2.205485850000000081e+00	3.611573190000000322e-02	-2.568893876000000187e-01	-3.807960180000000139e-02	-2.871279490000000142e-02	1.062038000000000010e-01	9.097155210000000547e-02	7.337049671180529913e+02	8.023301419181804022e+02
4.416099999999999887e-02	6.836060000000000747e-02	3.392210000000000364e-02	2.132699999999999960e-03	6.448970000000000700e-05	2.507279999999999752e-04	9.092283850000000278e-01	-3.436925579999999814e-02	5.931937179999999948e-02	2.160698009999999919e-02	1.345940654999999986e-01	6.185043519999999795e-02	9.607641800000000371e-03	7.237171578528090095e+02	7.989496924068668022e+02
1.155740000000000066e-02	2.426859999999999781e-02	2.527840000000000087e-01	1.296110000000000057e-03	-1.395399999999999982e-03	4.243069999999999611e-04	4.190604350000000089e-01	1.097656900000000026e-02	-1.156146158999999951e-01	-1.118502885000000058e-01	-5.816972099999999715e-03	-4.197211490000000295e-02	-4.606376009999999660e-02	7.315040040681582241e+02	8.000532291202741817e+02
1.752509999999999832e-02	1.390380000000000227e-01	-1.293499999999999858e-02	3.505410000000000036e-03	9.208200000000000369e-04	1.192359999999999948e-03	6.511347499999998734e-01	4.583277689999999682e-02	2.048008245999999866e-01	-2.969975320000000155e-02	-4.154329019999999928e-02	1.972472844000000003e-01	2.848154680000000022e-02	7.416050296009648264e+02	8.004466354588581680e+02
1.054189999999999988e-02	-1.519530000000000013e-02	1.226210000000000078e-01	-2.270710000000000003e-03	-1.699690000000000012e-03	-3.072470000000000214e-04	7.915843500000000477e-01	4.679677559999998598e-02	-1.738191251000000548e-01	-7.539891700000001494e-03	9.546105010000000002e-02	-4.581504389999999788e-02	-1.235079134000000023e-01	7.342988860747196895e+02	8.009698086573863520e+02
1.070300000000000071e-02	1.282710000000000100e-02	8.835049999999999848e-02	-9.022460000000002110e-04	-1.719279999999999463e-03	-2.209679999999999891e-04	1.361706500000000042e-01	-2.440777500000000048e-03	-2.738323159999999853e-02	-4.996915009999999824e-02	-9.640837380000000234e-02	-5.334216440000000281e-02	2.285385400000000157e-03	7.314585533714242729e+02	7.992161520026292010e+02
5.440740000000000853e-02	3.527260000000000395e-01	-3.274889999999999746e-01	2.284550000000000209e-03	-2.101169999999999861e-03	7.000650000000000134e-05	9.924258250000002057e-01	1.847312772999999964e-01	1.991454000000000002e-01	9.597935990000000528e-02	-6.281622769999999079e-02	1.132543590999999933e-01	-6.452757289999999646e-02	7.409671525812827895e+02	8.012853299966174063e+02
-1.198320000000000114e-02	-9.047209999999999974e-02	2.491360000000000241e-01	3.536519999999999811e-04	-1.586610000000000017e-03	-2.114440000000000037e-04	1.222559125000000080e+00	1.932415499999999911e-02	-1.727549842999999974e-01	-1.555803608000000116e-01	1.407475448000000129e-01	1.489616175000000042e-01	7.542583190000000382e-02	7.358821972918204892e+02	8.021285450162347388e+02
4.493140000000000328e-02	-5.194700000000000012e-02	3.837340000000000195e-01	-3.662499999999999849e-04	-1.277069999999999941e-03	-2.658539999999999927e-04	2.842303000000000468e-01	-9.078153229999999518e-02	-1.109134492999999944e-01	-1.478135728999999954e-01	-1.635396419999999781e-02	1.187877628000000019e-01	4.716100039999999993e-02	7.261460460715477438e+02	7.987961204406242359e+02
-3.296269999999999756e-02	3.988399999999999584e-02	-5.389290000000000053e-02	-7.308829999999999884e-04	2.097479999999999982e-04	-3.137960000000000022e-05	7.116482700000000827e-01	1.516779742999999903e-01	-2.149519280000000004e-02	1.571554401999999961e-01	-1.456723759999999958e-02	-1.271753819999999965e-02	-7.149004509999999646e-02	7.373913246131022561e+02	8.011867503142630085e+02
1.502400000000000090e-02	9.712210000000000287e-02	2.130099999999999771e-01	3.190490000000000009e-05	-1.345330000000000050e-03	2.423129999999999956e-04	5.017056250000000439e-01	2.532195399999999808e-03	-8.840543599999999003e-02	-1.023192678999999966e-01	1.574921367000000072e-01	2.498861789999999930e-02	1.406193186999999956e-01	7.278795908724347328e+02	8.016728057947821071e+02
1.474739999999999905e-02	3.883899999999999852e-02	1.243770000000000014e-01	2.990430000000000085e-03	-1.059660000000000029e-03	-1.708359999999999751e-04	3.300599050000000423e-01	4.861986999999999906e-03	6.220350310000000160e-02	-1.724347514000000026e-01	-1.019775960000000002e-02	1.631903432000000043e-01	5.663690760000000129e-02	7.329248421049795752e+02	8.008408712436546466e+02
4.489830000000000210e-03	-7.183550000000000352e-03	-2.161409999999999894e-03	-2.168600000000000074e-04	-2.889379999999999770e-04	-8.087159999999999325e-05	3.862173500000000148e-01	7.003144579999999453e-02	-4.563600319999999710e-02	3.569024610000000319e-02	-7.703770719999999961e-02	4.970357190000001396e-02	-1.170948094999999939e-01	7.356583768657029623e+02	8.001981333735961925e+02
8.664800000000000280e-03	2.668070000000000164e-02	-2.151080000000000093e-03	3.295890000000000321e-04	-3.349969999999999641e-04	-8.087159999999999325e-05	6.767494999999999761e-02	8.600816960000000344e-02	-9.978138399999999381e-03	3.892255049999999994e-02	6.953361839999999683e-02	1.326286717000000059e-01	9.431983700000000359e-03	7.372968408987092062e+02	8.011759675135008365e+02
-1.174070000000000148e-02	1.529490000000000103e-03	-2.239309999999999998e-03	-5.954260000000000282e-04	-5.697440000000000664e-04	-8.087159999999999325e-05	1.036330399999999957e-01	1.080876315999999976e-01	-2.571755569999999852e-02	-2.937875189999999970e-02	6.417394619999999827e-02	-9.229743699999999607e-02	-8.606423289999999560e-02	7.400805281523806798e+02	8.010093317694113466e+02
-1.420289999999999921e-02	1.022010000000000002e-01	4.186989999999999809e-03	-8.768139999999997403e-04	-2.140420000000000083e-04	-8.087159999999999325e-05	1.414145099999999933e-01	3.988728579999999829e-02	-2.416500999999999990e-04	-4.617860659999999812e-02	-1.107549951999999976e-01	-6.884051440000001076e-02	-3.024599800000000050e-03	7.374231923429962308e+02	8.002616689534727357e+02
2.873320000000000041e-02	3.882830000000000309e-02	2.831740000000000299e-02	-8.835019999999999853e-04	-1.844279999999999899e-04	-8.087159999999999325e-05	1.322543100000000138e-01	7.428551900000000818e-02	-5.487628559999999794e-02	5.286273820000000206e-02	-8.560590539999998749e-02	1.774391550000000220e-02	-4.365258999999999806e-03	7.353717165600284034e+02	8.007911874155264513e+02
-3.810809999999999979e-03	7.159139999999999948e-02	3.070109999999999506e-02	-2.087519999999999827e-03	-1.453359999999999461e-03	-6.032909999999999402e-04	2.174592800000000048e-01	1.200260332000000069e-01	-9.376234229999999559e-02	1.290512168000000071e-01	1.428217300000000174e-03	-6.902509969999999495e-02	5.657886840000000278e-02	7.378680718228520163e+02	8.018097888367747146e+02
3.612890000000000112e-03	8.086139999999998607e-02	1.527880000000000071e-01	1.083610000000000042e-03	-6.269550000000000036e-04	1.722820000000000176e-06	3.689080410000000199e-01	-6.057170449999999678e-02	4.082267850000000087e-02	-5.237816719999999898e-02	1.217977462999999955e-01	2.249611879999999925e-02	1.001944607999999959e-01	7.370278683026012914e+02	7.992734252636016663e+02
1.221139999999999899e-02	1.513459999999999979e-02	1.944609999999999950e-01	1.530719999999999954e-03	2.459580000000000056e-04	4.198980000000000377e-04	2.029082189999999730e-01	-8.868872650000000912e-02	9.667701000000000766e-03	-4.423090500000000092e-02	8.793394920000000003e-02	-8.908844200000000033e-03	3.564893329999999777e-02	7.306770103563180783e+02	7.985446738213076969e+02
1.257059999999999948e-02	6.882619999999999016e-02	-3.852519999999999556e-02	6.385790000000000129e-04	4.428610000000000108e-06	-3.990939999999999604e-06	3.649149664999999931e-01	1.654624199999999920e-02	1.419477550999999893e-01	-3.078057970000000129e-02	-4.289229099999999906e-03	-9.211340989999999840e-02	-5.198339600000000116e-02	7.363775277913679247e+02	7.992689047817435721e+02
3.906679999999999875e-02	3.207099999999999534e-02	-6.204199999999999299e-02	1.457009999999999902e-03	-6.113860000000000041e-04	-4.505069999999999474e-04	1.808062835000000257e-01	6.714773089999999389e-02	4.048640659999999669e-02	1.463291419999999954e-02	-8.353594379999999819e-02	5.772550700000000229e-02	8.981351519999999922e-02	7.339481171508277839e+02	8.010941841169491227e+02
-9.371239999999999432e-03	3.398540000000000588e-02	1.222170000000000062e-01	-1.506509999999999967e-03	-1.037380000000000073e-03	-5.805709999999999951e-04	4.105903399999999981e-01	1.018884520999999987e-01	-1.200592954999999962e-01	6.986833280000000201e-02	9.247813520000000564e-02	-4.956936120000000195e-02	6.351148619999999467e-02	7.372651224321870131e+02	8.026809147214426048e+02
1.586709999999999857e-02	5.975409999999999056e-02	3.362519999999999398e-02	1.891960000000000039e-03	-5.826310000000000126e-04	3.677860000000000054e-05	3.631272700000000020e-01	2.165768989999999894e-02	8.870080210000000354e-02	-2.150618019999999894e-02	7.322701489999999813e-02	-5.936869570000000151e-02	2.227210250000000169e-02	7.334795047948448428e+02	7.995505432431946247e+02
