trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
1.736829999999999768e-05	-6.178789999999999977e-02	-2.342040000000000094e-02	7.096310000000000638e-04	3.855890000000000381e-04	7.027859999999999489e-05	0.000000000000000000e+00	-4.654837080000000238e-02	2.054138399999999934e-02	-5.907411240000000341e-02	1.157514555999999972e-01	-1.177551731999999934e-01	7.836631780000000158e-02	5.901788623585657660e+02	5.583164799782459795e+02
-5.878600000000000264e-05	-4.473370000000000124e-02	-6.516809999999999617e-03	8.441600000000000492e-04	2.764050000000000118e-23	2.549390000000000336e-04	6.927286430000000050e-02	-1.010172346000000054e-01	-1.921559620000000065e-02	8.186019100000000576e-03	1.036451112999999952e-01	-1.304561652000000016e-01	-1.737954059999999995e-02	5.884159687298672452e+02	5.581050469251111963e+02
-2.315299999999999997e-02	-6.873799999999999355e-02	1.881270000000000164e-02	3.235769999999999792e-03	2.139750000000000105e-04	2.854909999999999675e-04	2.042348739999999829e-01	-2.651071400000000119e-02	-1.850435760000000013e-02	-1.798116896000000187e-01	-6.236174599999999915e-03	-1.789455447999999949e-01	1.292757053999999961e-01	5.885350296018849576e+02	5.582124515245416205e+02
-4.879490000000000216e-03	-1.621150000000000091e-01	-2.872119999999999881e-02	8.046110000000001065e-04	1.281320000000000072e-03	-5.538319999999999788e-04	3.760757599999999257e-01	1.118456179999999939e-02	-2.112769609999999923e-02	-3.868677990000000261e-02	-9.653482039999997100e-02	-3.142117600000000031e-03	-5.130282669999999823e-02	5.880458281443881106e+02	5.580827088650314636e+02
-6.332499999999999425e-05	-6.000409999999999078e-02	-3.889790000000000608e-02	3.487119999999999912e-04	1.974370000000000031e-03	-1.305240000000000534e-04	1.957166150000000104e-01	3.818753180000000053e-02	-1.805006320000000081e-02	7.966927000000000167e-04	-8.694178720000000915e-02	-3.454865009999999459e-02	1.562904449999999792e-02	5.867685788835402718e+02	5.577320830275907610e+02
1.756689999999999988e-02	-4.838159999999999683e-02	-1.736190000000000302e-02	-5.808350000000000318e-04	1.540289999999999932e-03	-1.305240000000000534e-04	1.189700749999999946e-01	-3.402016759999999806e-02	-8.757598599999999456e-03	-2.488646369999999997e-02	-4.529242740000000156e-02	8.246748899999999799e-03	-1.121022356000000025e-01	5.887594311429991194e+02	5.592213332814721980e+02
8.136180000000000018e-04	2.020109999999999961e-02	-4.529190000000000299e-02	-6.472939999999999727e-04	1.373410000000000039e-03	-5.968500000000000199e-05	1.284748819999999847e-01	-4.169840319999999767e-02	-7.248577050000000466e-02	-8.499089509999999126e-02	-4.216840709999999937e-02	-1.215510650000000033e-02	-8.428874550000001187e-02	5.886341199563172495e+02	5.583591982422077535e+02
1.071970000000000041e-02	-1.034999999999999948e-01	-3.526010000000000255e-02	-1.206119999999999979e-03	1.791829999999999682e-03	-1.305240000000000534e-04	1.960432319999999839e-01	-3.444043180000000426e-02	-2.919687170000000165e-02	2.450340339999999839e-02	7.370721560000000061e-02	4.752326379999999989e-02	-4.968357970000000096e-02	5.847587724178230246e+02	5.582491728903869443e+02
-2.443790000000000198e-02	-1.040799999999999920e-01	-7.248999999999999888e-02	3.355949999999999905e-03	1.231120000000000044e-03	-3.896300000000000219e-04	3.420617999999999714e-01	-1.217281039999999932e-02	2.205184399999999927e-03	-1.854294766000000039e-01	-7.264302970000000026e-02	-7.624644730000000592e-02	1.619459840000000150e-01	5.890539581657114923e+02	5.589144894251401183e+02
6.790459999999999899e-03	1.674679999999999919e-02	1.506279999999999945e-02	-1.453939999999999920e-03	9.289999999999999213e-04	2.877229999999999827e-04	5.290761099999999884e-01	6.036114809999999775e-02	1.071438930000000005e-02	2.732251919999999917e-02	4.873704230000000526e-02	-4.973108070000000630e-02	3.278265900000000132e-03	5.879952666558444889e+02	5.577435526733460165e+02
-2.786509999999999855e-03	-5.458859999999999407e-02	-2.768050000000000024e-02	-6.841530000000000614e-04	2.240159999999999775e-04	1.638389999999999877e-04	2.035884199999999922e-01	-7.531773549999999651e-02	-1.427873009999999949e-02	8.008873519999999691e-02	-5.035513350000000304e-02	1.277694180000000027e-02	-2.445789059000000043e-01	5.878971417971733899e+02	5.596424727744023357e+02
-2.731659999999999904e-03	-2.281629999999999769e-02	-3.615260000000000001e-02	-1.428620000000000020e-03	4.497619999999999808e-04	1.330470000000000155e-04	9.034949999999999926e-02	2.151769779999999910e-02	-2.233585470000000114e-02	9.491556880000000251e-02	2.913235799999999969e-03	3.769523930000000245e-02	-8.338299209999999739e-02	5.859332726034597272e+02	5.575765182489408289e+02
3.651209999999999786e-03	4.089299999999999706e-03	-1.205980000000000073e-02	-2.841540000000000038e-03	3.600180000000000350e-04	-4.935889999999999764e-06	1.394136145000000049e-01	-1.409312119999999932e-02	-2.821786470000000116e-02	1.016985687000000055e-01	1.157520823000000032e-01	8.676767449999998882e-02	-1.024379049000000014e-01	5.866055117310411333e+02	5.575086099296511293e+02
7.579599999999998838e-03	-3.238200000000000106e-02	-1.177839999999999963e-02	-1.504389999999999981e-03	4.590380000000000458e-04	6.553710000000000785e-04	1.455049344999999883e-01	-4.497240280000000534e-02	7.216023600000000260e-02	1.358545151999999978e-01	1.890241589999999972e-01	4.262667570000000516e-02	1.773245440000000006e-02	5.904189659096899732e+02	5.580443071344183181e+02
