trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
6.915909999999999939e-03	-4.372360000000000135e-02	9.377480000000000754e-04	2.886319999999999945e-03	-0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-1.855894220000000108e-02	9.639469200000000404e-03	-4.356890110000000149e-02	2.070771110000000151e-02	-1.271199564000000115e-01	1.555657161000000011e-01	6.068314767648136012e+02	5.961149600239252777e+02
3.066979999999999706e-02	-6.251319999999999100e-02	7.802829999999998101e-02	1.753070000000000019e-03	-7.740870000000000173e-04	3.693600000000000008e-04	2.334688919999999834e-01	-3.945218950000000530e-02	2.695834509999999948e-02	7.439515389999999673e-02	-1.594924489999999945e-02	3.777864969999999989e-02	9.904918930000000676e-02	6.053915388335663010e+02	5.957363243928072052e+02
-2.881579999999999905e-03	-6.248380000000000600e-02	1.045150000000000107e-01	1.910749999999999905e-03	2.621640000000000060e-04	1.028410000000000001e-04	1.330899799999999966e-01	6.904195370000000553e-02	4.817633800000000258e-03	-7.342322099999999685e-03	6.741297000000000261e-02	-7.680873450000000324e-02	2.346904700000000329e-02	6.040487598256941055e+02	5.940683201821444754e+02
1.982849999999999890e-02	-6.249400000000000788e-02	2.854740000000000055e-02	1.555020000000000057e-03	-4.726780000000000304e-04	1.830550000000000016e-04	1.572271799999999942e-01	4.340525730000001359e-02	-4.527895829999999816e-02	-1.433444000000000081e-03	-1.239254818999999952e-01	-4.481373990000000335e-02	1.362435231999999941e-01	6.065446398668638039e+02	5.941157037705102084e+02
-4.302679999999999699e-03	-4.173119999999999608e-02	4.308310000000000091e-03	1.156319999999999961e-03	-6.460800000000000212e-05	-4.528869999999999619e-04	1.412686700000000128e-01	-9.972227940000000235e-02	-5.853676280000000287e-02	8.654081570000000945e-02	4.406605650000000596e-02	3.454843879999999756e-02	7.672204940000000584e-02	6.068847424973995430e+02	5.956399522880827817e+02
1.050699999999999898e-02	-4.768390000000000128e-02	5.637200000000000544e-02	1.364710000000000532e-03	-3.329440000000000025e-04	-4.528869999999999619e-04	9.666236999999999746e-02	-5.776715560000000166e-02	5.893378769999999683e-02	-5.055493829999999772e-02	7.383512400000000198e-02	-5.407272900000001381e-02	-1.252793269999999924e-02	6.026171736643642589e+02	5.960707608164981366e+02
1.803039999999999851e-02	-6.250179999999999625e-02	3.372460000000000041e-02	1.190550000000000072e-03	-7.059069999999999755e-04	1.053739999999999977e-04	1.002578999999999693e-01	7.636194059999999728e-02	9.145240020000000580e-02	1.537931250000000062e-02	-8.722886640000000746e-02	-3.287328979999999679e-02	-2.551787640000000024e-02	6.052085422749258896e+02	5.944044379589709024e+02
1.217629999999999928e-02	-4.721159999999999940e-02	5.606449999999999802e-03	9.658289999999999714e-04	-4.967069999999999862e-04	-2.008520000000000075e-04	8.626979999999999371e-02	6.792262179999999927e-02	-5.624493960000000181e-02	1.386506463999999939e-01	-5.172753380000000289e-02	-3.214324509999999524e-02	-2.107848099999999961e-02	6.032789586328949554e+02	5.940819493325615213e+02
1.121690000000000013e-02	-6.654730000000000367e-02	2.270900000000000002e-02	9.658289999999999714e-04	-1.020879999999999889e-04	-1.793750000000000097e-04	5.820245000000000279e-02	-3.459494470000000488e-02	-5.799592740000000107e-02	-1.892597459999999926e-02	9.636746209999999535e-02	-5.746764129999999693e-02	-5.400911999999999900e-03	6.020591826364212693e+02	5.944709533080153960e+02
1.776629999999999529e-02	-2.718279999999999655e-02	5.681780000000000164e-02	3.362969999999999957e-04	-5.250809999999999419e-04	-4.026750000000000029e-05	1.396043249999999458e-01	-5.180229780000000089e-02	7.103684289999999402e-02	-8.117430389999999440e-02	2.281705490000000142e-02	-1.655824120000000052e-02	3.675611770000000028e-02	6.048783689708478732e+02	5.959191842838228013e+02
2.208219999999999975e-02	-3.335190000000000377e-02	1.829670000000000255e-02	2.943050000000000223e-04	-3.772140000000000107e-04	2.280529999999999797e-04	7.191507499999999498e-02	1.265264054000000138e-01	5.186069160000000150e-02	-2.419766300000000120e-02	-6.926480559999999287e-02	-6.477851410000000365e-02	-2.279479250000000096e-02	6.052544306107512284e+02	5.934624216522037159e+02
1.774469999999999520e-02	-1.841119999999999909e-02	8.801289999999999808e-03	6.333180000000000103e-04	-5.837729999999999959e-04	-6.215299999999999598e-06	6.776562499999999600e-02	4.269415730000001435e-02	-1.210906610999999966e-01	4.105087820000000165e-02	-8.720254160000000254e-02	2.036685109999999965e-02	7.473364720000000294e-02	6.019018909696387709e+02	5.931718277852748997e+02
1.767149999999999971e-02	-3.469339999999999924e-02	6.535140000000000393e-02	1.524289999999999868e-04	5.479740000000000088e-04	1.687790000000000048e-04	1.622870250000000014e-01	-4.681902789999999731e-02	1.020331215000000041e-01	-7.385252400000000272e-02	1.032414086000000009e-01	2.693695099999999891e-03	6.046255130000000033e-02	6.052749388457712030e+02	5.966058641894129551e+02
1.773609999999999770e-02	-4.619129999999999764e-02	3.006059999999999982e-02	1.524289999999999868e-04	1.143039999999999952e-04	2.946809999999999794e-04	7.483189999999999287e-02	2.046563499999999938e-02	9.993469369999999352e-02	-2.951053999999999830e-02	-1.578429250000000159e-02	-2.141198290000000115e-02	4.704416510000000023e-02	6.067543620892405443e+02	5.952186969024832024e+02
