trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
1.892589999999999781e-05	-1.049790000000000029e-01	2.896909999999999763e-02	-4.522509999999999768e-04	-7.764780000000000423e-04	-6.360249999999999964e-05	0.000000000000000000e+00	-5.987565139999998648e-02	-6.609449990000000608e-02	2.253696297999999987e-01	-1.509389244000000074e-01	4.994527099999999942e-02	-1.197025040000000012e-02	5.420480639225880850e+02	4.949407595576160475e+02
-8.708069999999996924e-02	-2.320409999999999973e-01	1.508150000000000046e-01	-7.739339999999999935e-03	6.567689999999999455e-05	-4.537479999999999986e-03	9.661635959000000051e-01	-4.824180539999999712e-02	-2.354152942999999942e-01	5.736008470000000109e-02	-1.535023794999999802e-01	1.674577372000000119e-01	1.410664563000000038e-01	5.324635842529108913e+02	4.956953948046779033e+02
1.559059999999999613e-01	-2.316060000000000063e-01	2.687550000000000008e-02	-3.212229999999999946e-03	-2.365589999999999880e-03	2.023730000000000060e-03	1.043340544999999953e+00	-7.097843889999999600e-02	1.493391980000000063e-02	-1.662393091999999906e-01	8.699094189999999338e-02	6.012502740000000290e-02	-1.228202379999999809e-02	5.379755119837992652e+02	4.924063709292688031e+02
-1.258040000000000547e-01	1.798109999999999986e-01	2.945730000000000293e-01	8.200980000000000075e-03	5.781739999999999623e-03	1.783410000000000030e-03	1.950867499999999977e+00	4.542003458000000160e-01	2.084101840000000122e-02	4.994855470000000158e-02	4.646574730000000569e-02	1.315584586999999916e-01	-3.140665317999999928e-01	5.333487670290196547e+02	4.894426670191435846e+02
-3.905490000000000177e-03	-2.008759999999999712e-02	-5.916389999999999844e-02	-2.759600000000000074e-03	-3.311890000000000060e-03	-1.645849999999999917e-03	1.849707509999999999e+00	-1.618006590000000203e-02	-8.647088900000000564e-03	-1.837965518000000131e-01	6.577662900000000312e-02	3.980029790000000345e-02	5.051952459999999728e-02	5.293455540372922314e+02	4.921355628222094083e+02
-1.299830000000000083e-03	3.088670000000000304e-02	-9.052680000000000449e-02	1.096760000000000096e-02	2.730049999999999925e-03	7.296739999999999260e-04	1.192176059999999982e+00	2.021872229999999854e-02	9.687707399999999358e-02	1.610526400000000065e-03	6.545253530000000319e-02	-6.901501919999999957e-02	-6.696710070000000403e-02	5.199161980376436532e+02	4.917753192433036702e+02
1.286819999999999908e-01	1.494139999999999878e-02	-3.791880000000000250e-01	3.510640000000000201e-03	-2.983969999999999852e-03	1.565020000000000083e-03	1.134904630000000081e+00	-1.793402839999999887e-01	1.031903344999999944e-01	7.014879679999999618e-02	-7.958167929999999946e-02	-1.382396073000000114e-01	-6.159729500000000330e-02	5.333481003083749101e+02	4.941806205892098092e+02
6.381469999999998810e-02	-1.079569999999999974e-01	3.288019999999999832e-02	-2.181649999999999822e-03	-4.626029999999999726e-03	-1.968090000000000193e-04	1.054642850000000021e+00	-8.957449169999999461e-02	-1.215052491999999984e-01	-9.997770949999999768e-02	2.645306619999999997e-02	-1.357237235000000042e-01	-1.054089314000000027e-01	5.339084419703120830e+02	4.944679148433871205e+02
-1.440809999999999869e-01	1.337140000000000550e-01	1.529679999999999929e-01	2.019400000000000188e-03	3.459419999999999943e-03	-2.751000000000000190e-04	1.187894049999999924e+00	5.909771309999999750e-02	-1.887751810000000072e-02	1.159708217999999985e-01	-2.519383130000000040e-02	-5.845384210000000025e-02	3.067465070000000016e-02	5.292145804706204899e+02	4.937011964262828201e+02
-2.086920000000000094e-02	-3.477800000000000336e-01	1.036519999999999941e-01	-3.930539999999999728e-03	2.790770000000000251e-04	-1.957280000000000044e-03	1.194644950000000039e+00	-7.191331219999999580e-02	-1.848763079999999892e-01	-3.985850829999999789e-02	-8.311813900000000754e-02	9.131520199999999809e-03	7.549465059999999061e-02	5.346439089216225966e+02	4.946282982867457463e+02
3.040950000000000250e-02	8.524069999999998870e-02	-4.058090000000000308e-02	4.349280000000000073e-04	-3.179270000000000208e-04	1.062540000000000056e-03	1.027646900000000141e+00	-1.115616720000000076e-02	1.191224592000000027e-01	-1.483435739999999954e-02	1.015995764000000023e-01	-3.500778770000000095e-02	-1.298494226999999945e-01	5.326121888766344910e+02	4.916623928880828203e+02
-1.197660000000000113e-01	-1.259270000000000007e-02	-1.042539999999999960e-02	3.488230000000000150e-03	1.515190000000000026e-03	3.191760000000000083e-03	6.289463499999999874e-01	9.542982930000000474e-02	9.196332960000000445e-02	1.155319664999999996e-01	4.320310670000000047e-02	-5.844971880000000147e-02	1.201547817000000046e-01	5.324020237133721594e+02	4.918011867336222736e+02
8.029410000000000713e-02	-1.233029999999999959e-01	-7.419430000000000469e-02	-2.044279999999999882e-03	-8.389279999999998527e-04	-6.428840000000000336e-04	9.606029000000000373e-01	-1.081769038000000016e-01	2.983558290000000099e-02	-7.145711200000000318e-02	-1.830690000000000052e-03	-1.789295050000000095e-02	-1.914445990000000070e-02	5.381382659012073191e+02	4.928180242689140869e+02
-4.007159999999999889e-02	-6.626699999999999258e-03	1.114380000000000093e-01	1.204970000000000086e-03	1.704049999999999922e-04	3.967230000000000300e-04	6.875837999999998562e-01	1.004145644999999976e-01	2.038358110000000264e-02	1.651900799999999822e-03	5.243195300000000336e-02	3.732030680000000128e-02	-7.565041890000000213e-02	5.330135547048174658e+02	4.914068951331269091e+02
-5.322530000000000316e-02	-5.308390000000000331e-02	1.166950000000000071e-01	7.466769999999997359e-04	-4.494980000000000525e-04	2.893039999999999935e-04	1.241486499999999993e-01	7.059277880000000560e-02	1.632580999999999963e-02	-2.067078340000000000e-02	6.177358299999999997e-02	4.588056339999999761e-02	1.164685223999999963e-01	5.300061260361678706e+02	4.918445410476670077e+02
4.554509999999999809e-02	-9.768049999999998956e-02	2.835209999999999900e-03	1.539049999999999923e-03	-4.060550000000000010e-04	4.063969999999999649e-04	3.048722400000000166e-01	-1.474654329999999965e-02	1.201052828999999711e-01	-5.712998340000000064e-02	2.755598269999999864e-02	-6.108415440000001390e-02	1.578069429999999843e-02	5.312474117166833594e+02	4.911615292288278738e+02
-1.612740000000000007e-02	3.309380000000000654e-02	-2.688719999999999999e-02	2.191170000000000097e-03	1.501769999999999928e-03	9.954869999999999778e-04	3.796209600000000073e-01	3.142091729999999666e-02	1.097730714000000052e-01	6.333293179999999190e-02	5.949572600000000398e-03	-4.863339399999999646e-03	-2.449750890000000278e-02	5.302688139702277113e+02	4.916234415511136717e+02
1.543789999999999919e-02	-9.160800000000000887e-02	6.122609999999999858e-02	-2.101449999999999933e-03	-1.311719999999999943e-03	6.829189999999999916e-06	6.491187904999999869e-01	-3.358058669999999801e-02	-3.341382799999999785e-03	-9.491957189999999933e-02	-1.921852630000000020e-02	1.090666564000000033e-01	4.923876540000000218e-02	5.327462738063153438e+02	4.919171151186673683e+02
1.907060000000000005e-02	6.880240000000000140e-03	-9.071810000000000984e-02	2.960550000000000161e-03	3.805669999999999496e-04	1.146590000000000066e-03	6.487675305000001336e-01	-3.388445200000000240e-02	1.633960576000000053e-01	1.025733981999999989e-01	-3.003804200000000178e-03	1.053084340000000167e-02	-8.433180999999999447e-04	5.296314290337777493e+02	4.917455741311288193e+02
-1.538489999999999823e-02	-1.981440000000000146e-01	2.058019999999999849e-01	-3.713279999999999793e-03	-1.363740000000000004e-03	-5.668150000000000271e-04	1.042576940000000008e+00	7.192346110000000237e-02	-1.010965702999999938e-01	-7.318746799999999164e-02	-4.864913829999999856e-02	8.071348250000000280e-02	1.305347189999999935e-01	5.282273153557821388e+02	4.917004436161047920e+02
-5.493450000000000416e-03	3.562590000000000028e-03	-3.349790000000000059e-03	-6.576300000000000038e-06	-7.323709999999997004e-05	3.082729999999999672e-04	7.143645600000000373e-01	-1.579789239999999928e-02	1.082223583999999961e-01	-5.659871650000001392e-02	4.563962010000000014e-02	4.774681499999999974e-03	1.691666629999999949e-01	5.268612047545415180e+02	4.911252547017852521e+02
3.852309999999999762e-02	-1.292120000000000248e-02	-4.823120000000000185e-03	9.763269999999999241e-04	-2.074159999999999806e-03	2.278000000000000077e-04	2.151886299999999919e-01	-4.005333290000000213e-02	5.557423169999999718e-02	-3.878519400000000200e-02	2.463330470000000064e-02	-3.892273210000000289e-02	9.060128339999999614e-02	5.257326689430723263e+02	4.921251057516550418e+02
-6.983490000000001918e-02	-1.523460000000000092e-01	7.291970000000000396e-02	-5.191590000000000484e-04	1.730690000000000006e-03	1.200289999999999989e-04	5.959309700000000598e-01	5.724408629999999665e-02	-2.308084609999999995e-02	-5.321468039999999872e-02	-1.754331000000000195e-04	-3.962668419999999803e-02	1.418514002000000052e-01	5.284700016704974814e+02	4.913542095097120068e+02
5.669099999999999834e-02	3.120720000000000091e-02	-1.409460000000000157e-01	3.498750000000000124e-03	-1.202960000000000531e-03	7.750189999999997027e-05	8.736491050000000369e-01	-9.074416620000000377e-02	1.124658142000000000e-01	-8.673667799999999761e-03	-4.177074249999999933e-02	-9.817722739999999726e-02	-7.453840600000001711e-03	5.281019718745556020e+02	4.921007142593333583e+02
