trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-2.797059999999999477e-02	4.352819999999999606e-02	4.360450000000000437e-02	-3.971760000000000069e-04	4.060310000000000026e-04	-6.555520000000000010e-04	0.000000000000000000e+00	-2.626220289999999999e-02	-1.349030940000000081e-02	3.183995390000000231e-02	-5.491473809999999900e-02	5.466638400000000363e-03	-1.786505914999999833e-01	5.893197600762133561e+02	6.112249480427083199e+02
-1.554050000000000049e-02	-6.895029999999999909e-03	3.418690000000000617e-02	-6.049709999999999376e-04	8.048550000000000452e-04	-2.421790000000000271e-04	1.232705300000000032e-01	6.639836329999999898e-02	-4.146228860000000099e-02	4.973443389999999964e-02	5.429655309999999874e-02	-1.682158439999999894e-02	-1.751973919999999796e-01	5.880930867599713565e+02	6.107314715018407014e+02
-4.193510000000000293e-02	1.633580000000000032e-01	9.479019999999999113e-02	-1.097810000000000062e-03	-7.130319999999999013e-06	-5.565630000000000447e-04	3.382113460000000238e-01	2.358793500000000258e-03	-9.973229540000000393e-02	-2.449917529999999857e-02	1.059707572000000014e-01	9.941158329999999488e-02	-3.954522459999999795e-02	5.867314045567214862e+02	6.117350292647679453e+02
-4.864969999999999711e-02	4.077850000000000225e-02	1.452549999999999952e-01	-1.663849999999999921e-03	-6.603089999999999828e-05	-9.630650000000000365e-04	2.313310289999999936e-01	-7.320766550000000483e-02	1.234898489999999988e-01	-6.741397559999999511e-02	-1.315069942000000047e-01	5.546839440000000260e-02	-5.046795720000000346e-02	5.878426378745720058e+02	6.119072743474374647e+02
4.303429999999999582e-03	5.185830000000000994e-02	7.269040000000000223e-02	-1.526910000000000029e-03	1.161670000000000064e-03	-7.420839999999997343e-04	2.158786249999999907e-01	4.475401119999999899e-02	-8.098335429999999058e-02	2.163618770000000011e-02	-6.545839690000000710e-02	-3.493510629999999756e-02	-4.100972170000000139e-02	5.860483023440169745e+02	6.114990088375008099e+02
-4.302759999999999918e-02	2.200860000000000039e-01	2.096260000000000345e-01	-1.298080000000000067e-03	-6.413230000000000666e-04	8.313920000000000251e-04	5.327592799999999462e-01	-1.655069619999999797e-01	8.383819000000000037e-04	6.202009669999999919e-02	1.023672680000000008e-02	1.938502699999999955e-03	-8.455916699999999064e-02	5.852561734661649098e+02	6.118481173222201051e+02
-2.896579999999999988e-02	-1.042160000000000031e-01	-4.245350000000000512e-02	-1.161069999999999941e-03	8.204189999999998576e-04	-1.879040000000000007e-03	8.059024999999998551e-01	1.439157416999999883e-01	1.873298379999999846e-02	-6.011881410000000092e-02	7.675149779999999866e-02	6.686774230000000485e-02	-4.303077809999998615e-02	5.927623222504701062e+02	6.109445218669279711e+02
-6.806900000000000277e-03	2.030029999999999890e-01	2.687940000000000468e-02	-1.730669999999999908e-03	1.972939999999999850e-03	-2.055110000000000183e-03	4.936203499999999855e-01	7.774503399999999585e-03	-1.246807686000000054e-01	-9.973061889999999818e-02	-8.375723720000000094e-02	-9.595766199999999566e-03	-6.441311930000000185e-02	5.869306289983901479e+02	6.112010816619643947e+02
9.775650000000000311e-03	-3.610350000000000364e-02	9.045340000000000671e-03	-1.235409999999999937e-03	1.430980000000000533e-03	-2.158160000000000113e-03	3.305366099999999530e-01	8.166330500000000547e-02	7.157034410000000235e-02	-6.522482179999999907e-02	8.415685579999999943e-02	-4.268373980000000206e-02	-1.654653268000000066e-01	5.849040979155148534e+02	6.102572582141772273e+02
-1.028190000000000076e-01	2.143820000000000170e-01	1.145540000000000030e-01	-5.603730000000000776e-04	5.717370000000000048e-04	-3.409639999999999806e-03	6.078768100000000452e-01	-8.181178019999998940e-02	-2.678627009999999878e-02	-1.029400434000000003e-01	2.939770920000000023e-02	4.610435520000000231e-02	3.138326410000000233e-02	5.848738401381586982e+02	6.113282525551578601e+02
6.149590000000000611e-02	-1.250779999999999947e-01	1.541089999999999951e-03	-9.819629999999999765e-04	1.866199999999999934e-03	2.309770000000000052e-03	9.885609600000000441e-01	1.227623652999999954e-01	-2.209330420000000031e-02	1.068415377999999971e-01	-1.157872617999999992e-01	1.422372258000000056e-01	-2.300146059999999895e-02	5.917333933759173306e+02	6.123331168163306302e+02
-6.857850000000000057e-02	1.870630000000000071e-01	1.025619999999999865e-01	-4.017940000000000227e-03	8.836769999999999218e-04	-1.181430000000000024e-03	9.187213100000000132e-01	-4.957292759999999687e-02	-9.654105200000000567e-03	-4.935671390000000158e-02	-9.876633260000000636e-02	-1.326174130999999978e-01	1.459393972999999955e-01	5.873886067697868612e+02	6.130449456744681811e+02
-6.583369999999999500e-02	1.388670000000000182e-01	1.236150000000000027e-01	-1.192029999999999902e-04	1.154880000000000056e-03	-1.270199999999999975e-03	2.849293000000000520e-01	-9.231947919999999863e-02	8.378571869999999755e-02	-1.231886197999999960e-01	7.357206839999999581e-02	-9.687791399999999553e-03	4.132019960000000297e-02	5.896671489602620113e+02	6.116650100739033178e+02
