trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
3.657450000000000024e-04	-1.425880000000000203e-01	4.329630000000000284e-02	6.298270000000000127e-04	8.691019999999998521e-04	-1.180330000000000051e-03	0.000000000000000000e+00	-6.205854300000000767e-03	-5.030708589999999952e-02	2.682093400000000114e-03	-1.872669739999999888e-02	6.939239799999999403e-02	-6.516313270000000102e-02	1.021862721474288605e+03	1.047960358828687504e+03
3.085059999999999886e-02	-2.598119999999999874e-01	-6.147020000000000262e-02	3.238120000000000148e-03	7.273849999999999890e-04	-1.162180000000000071e-03	3.908833549999999879e-01	-7.261922629999999212e-02	-1.532458490000000173e-01	-1.324275558000000130e-01	2.573029149999999862e-02	-4.945387269999999835e-02	3.231546990000000452e-02	1.026125008433975381e+03	1.050882527452284648e+03
-2.066279999999999853e-02	4.148940000000000267e-02	1.259430000000000549e-01	-1.557709999999999911e-03	6.967119999999999390e-04	-7.916389999999999061e-04	8.000801999999999081e-01	1.969523847999999910e-01	-1.788744904000000024e-01	-7.167021569999999786e-02	-5.004316070000000560e-02	1.456653025999999906e-01	-4.815853560000000338e-02	1.027622186076346225e+03	1.051106421760276135e+03
-9.709610000000000463e-03	-2.161360000000000225e-01	1.385440000000000005e-01	-2.113580000000000049e-04	8.568089999999999344e-04	-1.150100000000000037e-03	3.744250900000000160e-01	4.098601639999999852e-02	-1.036080120000000028e-02	-1.284526443999999823e-01	-7.731277139999999382e-02	-1.652392991999999949e-01	-1.143952079999999982e-01	1.020512929204482703e+03	1.048167670781599554e+03
-1.907270000000000146e-02	3.581650000000000111e-02	1.826160000000000005e-01	-1.458740000000000030e-05	7.124100000000000181e-04	-9.756840000000002082e-04	3.311668700000001131e-01	1.564381590000000002e-02	3.568119170000000340e-02	1.007096226000000067e-01	-1.828652979000000012e-01	-3.532907870000000228e-02	-4.332143360000000054e-02	1.015797777091408648e+03	1.045911039856269781e+03
-8.522300000000000014e-03	-1.138390000000000096e-01	1.571670000000000011e-01	7.191979999999999944e-04	8.379909999999997361e-04	-8.254060000000000997e-04	2.361371200000000059e-01	1.999460020000000046e-02	-1.802439720000000023e-02	1.108135544999999944e-01	-4.751092870000000329e-02	-4.644347820000000598e-02	-1.495221114999999990e-01	1.016354283929198800e+03	1.046215765016666637e+03
-1.936389999999999986e-02	-1.142299999999999982e-01	1.754209999999999936e-01	-1.871990000000000025e-03	3.687249999999999773e-04	-4.856449999999999895e-04	1.994973499999999900e-01	1.028399561000000045e-01	-5.787995860000000325e-02	6.729075169999999828e-02	-3.523551319999999876e-02	3.272620960000000023e-02	-3.702706699999999684e-02	1.016931573556592753e+03	1.047546742869937361e+03
-4.650510000000000060e-02	-1.402490000000000125e-01	2.610790000000000055e-01	-5.227619999999999663e-03	-5.425580000000000593e-04	-6.514409999999999992e-04	3.604536500000001253e-01	1.830346397000000014e-01	9.017463169999999362e-02	-9.084010680000000060e-02	-6.838095870000000798e-02	-4.424164010000000008e-02	4.427239790000000313e-02	1.019574164245236830e+03	1.047478332526629856e+03
-2.424289999999999952e-03	-1.640130000000000199e-01	-1.518399999999999958e-02	9.755820000000000117e-04	8.435889999999997323e-04	-8.486460000000001008e-04	7.334355099999998462e-01	-1.557826677999999965e-01	6.932854769999999278e-02	-3.470795500000000214e-03	-2.466225819999999860e-02	6.701436419999999561e-02	-3.468062079999999908e-02	1.027276502034412033e+03	1.046115067852587572e+03
-2.226929999999999882e-02	1.706799999999999984e-02	-8.721029999999997673e-03	1.365450000000000040e-03	5.783469999999999974e-04	-7.303330000000000021e-04	2.460601299999999880e-01	-5.578010790000000052e-02	-1.703752050000000018e-02	3.894165700000000452e-02	9.110990929999999988e-02	-1.295491719999999902e-01	1.263705034000000005e-01	1.009152548181322800e+03	1.047074373351131271e+03
1.912370000000000042e-02	-1.114230000000000081e-01	-3.968320000000000007e-03	2.484520000000000044e-03	3.158129999999999661e-04	-4.130380000000000255e-05	2.781683699999999426e-01	-9.386386879999999988e-02	1.018655310000000057e-02	4.029233420000000176e-02	2.362446129999999991e-02	8.947601990000000893e-02	3.865160199999999931e-03	1.017675307009901303e+03	1.046300497599679375e+03
