trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-1.381390000000000048e-02	6.260269999999999724e-02	6.262769999999999448e-02	1.849040000000000037e-04	1.063490000000000052e-03	-2.044160000000000161e-03	0.000000000000000000e+00	-9.353758800000000484e-03	9.495493799999999221e-03	-1.073666791999999953e-01	9.043800820000000296e-02	-7.783138080000000236e-02	1.161893875999999992e-01	5.516854268012029934e+02	5.338133552290407806e+02
2.961379999999999915e-02	9.852679999999999771e-02	3.132019999999999943e-02	1.741520000000000091e-03	1.015779999999999982e-03	-1.472699999999999964e-03	2.194485999999999937e-01	2.639565000000000401e-04	-9.674179300000000301e-03	-1.003173505999999937e-01	7.185968709999999982e-02	-5.031143670000000345e-02	1.197127127999999957e-01	5.522699113023263635e+02	5.330671155943531403e+02
-6.775940000000000261e-03	6.002210000000000184e-02	1.803939999999999988e-01	-2.250990000000000022e-03	-1.837509999999999827e-04	-2.029889999999999906e-03	5.114297899999999952e-01	-3.125300169999999794e-02	2.409873579999999987e-02	-9.228172449999999527e-02	1.231080254999999957e-01	-1.214923219000000054e-01	8.458329009999999981e-02	5.465955313303420553e+02	5.346288959667361951e+02
8.554760000000001530e-02	1.036839999999999984e+00	-3.731400000000000272e-01	7.748230000000000395e-02	5.612090000000000134e-04	4.167080000000000090e-03	5.956436440000000054e+00	4.142873910000000048e-02	7.106801410000000707e-02	1.049579617999999992e-01	4.809820690000000259e-02	-2.008305793000000061e-01	-8.225369599999999073e-03	5.643452611836547703e+02	5.362735559321533856e+02
-2.422829999999999775e-02	2.028359999999999885e-01	-1.004070000000000018e+00	3.423389999999999767e-02	7.379959999999998778e-03	4.015859999999999569e-03	4.085628449999999745e+00	-8.816573799999999697e-03	1.518524649999999920e-01	4.417251267000000259e-01	2.456828705999999918e-01	5.658565191000000105e-01	-8.421357810000000554e-02	5.637770700045875856e+02	5.405930398767092129e+02
-1.296060000000000545e-01	-2.319669999999999899e+00	4.037149999999999905e-01	-8.868939999999998769e-02	-2.131989999999999840e-03	-9.263459999999999403e-03	1.132139719999999983e+01	-4.002360769999999818e-02	1.164508994000000019e-01	5.598696990000000262e-02	1.697416922999999966e-01	-1.096807233000000048e-01	7.392349260000000144e-02	5.654253086122262175e+02	5.376973114152735889e+02
-3.176040000000000113e-02	6.334370000000000278e-01	9.229170000000000082e-03	-1.583949999999999985e-03	2.159920000000000069e-03	7.426349999999999802e-05	8.482192604999998053e+00	-6.390143000000000255e-04	1.209327250000000013e-02	-2.866752289999999898e-02	4.886311139999999914e-02	-3.392485540000000216e-02	1.175695442000000007e-01	5.478913884208668605e+02	5.342695278344443750e+02
5.223079999999999737e-03	3.957449999999999857e-02	2.234829999999999872e-01	-1.741689999999999948e-03	-3.164150000000000122e-04	-2.220970000000000062e-03	1.091565235000000023e+00	-3.827182820000000346e-02	2.441365569999999832e-02	-9.807355999999999713e-03	-5.250993399999999943e-03	-9.816844489999999868e-02	8.827689930000000296e-02	5.263669108656903290e+02	5.345146796203592885e+02
-6.521719999999999740e-01	3.321679999999999633e-01	2.415750000000000119e-01	2.836940000000000295e-02	6.078129999999999644e-02	4.425779999999999992e-02	7.852459330000000293e+00	5.124460430000000316e-02	-1.361881265000000063e-01	1.224851613000000061e-01	-6.354627050000000166e-02	5.905913919999999928e-02	-1.339848526000000095e-01	5.320457484446524177e+02	5.290213721613115467e+02
3.368450000000000055e-01	-1.972009999999999874e-01	1.562130000000000185e-01	-2.400579999999999815e-03	-1.052890000000000076e-02	-5.102210000000000252e-03	9.175757499999999567e+00	4.582018000000000202e-03	1.309370569999999956e-02	1.008870022000000061e-01	-1.862219310000000072e-01	-1.337111130000000203e-01	-7.129353212999999245e-01	5.316913686899279128e+02	5.352983524732995875e+02
