trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-4.547580000000000372e-02	7.192110000000000170e-02	1.492650000000000088e-01	-1.552039999999999973e-03	-4.261250000000000172e-04	-7.339000000000000037e-04	0.000000000000000000e+00	-9.396613739999999659e-02	-1.010042196999999947e-01	4.362935579999999841e-02	-7.068240620000000585e-02	6.538075190000000592e-02	-7.039586709999999525e-02	7.303504947669109697e+02	7.920534538477274964e+02
-4.546040000000000497e-02	8.668420000000000292e-02	8.851649999999997021e-02	-1.059620000000000050e-03	-8.608019999999999214e-04	-7.339000000000000037e-04	1.218818499999999999e-01	-3.173665200000000408e-02	-7.166666330000000251e-02	4.834954169999999829e-02	4.249168350000000205e-02	7.296948070000000564e-02	3.633638799999999724e-02	7.288873047165217258e+02	7.896186867345530800e+02
-6.161480000000000429e-02	1.086309999999999915e-01	1.383109999999999895e-01	-3.078159999999999924e-03	-5.071789999999999632e-04	-7.339000000000000037e-04	2.065038499999999888e-01	-3.166148850000000126e-02	-3.384318740000000214e-02	-6.340718100000000863e-03	-4.125404340000000253e-02	4.443238179999999676e-02	1.194928876999999945e-01	7.292793318475374917e+02	7.895772814469412424e+02
-4.274730000000000196e-02	9.895230000000000692e-02	2.311539999999999984e-01	-5.555870000000000079e-03	-6.157569999999999797e-04	-7.339000000000000037e-04	2.507036000000000264e-01	-1.145011349999999935e-02	2.407691279999999920e-02	-3.009604830000000078e-02	-7.400125550000000163e-02	-5.738949930000000060e-02	-7.066414499999999765e-02	7.242845163591397295e+02	7.875243419103810538e+02
-4.700680000000000136e-02	9.870219999999998994e-02	1.619950000000000001e-01	-1.113000000000000057e-03	-1.329480000000000017e-04	-7.339000000000000037e-04	3.199525500000000022e-01	3.921774840000000206e-02	3.300297640000000171e-02	-1.507096370000000039e-02	7.406790679999999960e-02	-1.472739350000000329e-02	-1.392743880000000059e-02	7.250083046543028331e+02	7.860961591313046029e+02
-4.276710000000000234e-02	1.499329999999999830e-01	1.478440000000000032e-01	-1.830330000000000021e-03	-5.979680000000000455e-04	-6.776239999999999347e-04	1.315527999999999698e-01	4.403462030000000055e-02	3.971793070000000092e-02	-2.205431370000000141e-02	2.001324919999999952e-02	1.345168210000000086e-02	1.675713800000000128e-02	7.222626230053398331e+02	7.860637976301974277e+02
-7.060869999999999647e-02	1.155809999999999893e-01	2.099389999999999867e-01	-2.065870000000000033e-03	-7.621950000000000166e-04	-8.749539999999999445e-04	1.541434499999999874e-01	9.341491900000000251e-03	2.700501599999999974e-02	-2.014599850000000150e-02	-2.986737640000000638e-02	-1.072912430000000014e-02	-1.350422562999999965e-01	7.217270912700480494e+02	7.867209976097508388e+02
-6.030529999999999918e-02	1.156339999999999868e-01	1.891599999999999948e-01	-1.830330000000000021e-03	-4.456460000000000087e-04	-7.906379999999997576e-04	6.295564999999998801e-02	5.163025959999999887e-02	4.382096760000000341e-02	-5.025880059999998650e-02	4.495067780000000512e-02	-3.749801319999999938e-02	-9.582594800000000107e-03	7.222098156977370991e+02	7.855523333669093518e+02
-6.159650000000000541e-02	1.236849999999999894e-01	2.040490000000000081e-01	-1.830330000000000021e-03	-6.038799999999999984e-04	-7.339010000000000195e-04	3.497975000000000390e-02	5.119188660000000002e-02	6.639785469999999468e-02	-3.626002200000000286e-02	1.514960870000000084e-02	7.440802099999998566e-03	7.925785860000000849e-02	7.252998885072042867e+02	7.850763904819406207e+02
-5.873849999999999905e-02	1.078930000000000028e-01	2.298729999999999940e-01	-1.830330000000000021e-03	-6.038799999999999984e-04	-7.339010000000000195e-04	4.447399999999998577e-02	2.463909790000000030e-02	5.619887920000000286e-02	-4.158226959999999917e-02	-1.636140919999999957e-02	-1.096111869999999953e-02	-8.049922889999999720e-02	7.214265570260273535e+02	7.855500451799623534e+02
-7.061770000000001934e-02	1.495879999999999987e-01	2.229610000000000203e-01	-2.239749999999999987e-03	-6.038799999999999984e-04	-7.339010000000000195e-04	8.095720000000000693e-02	7.284480749999999727e-02	6.544102329999999801e-02	-7.153673719999999181e-02	7.688106490000000404e-02	-6.154274819999999702e-02	5.580550899999999967e-03	7.186383112948537928e+02	7.844969071376220882e+02
-7.061770000000001934e-02	1.248119999999999924e-01	1.824179999999999968e-01	-1.350880000000000049e-03	-6.038799999999999984e-04	-7.339010000000000195e-04	1.097624999999999990e-01	4.330079919999999666e-02	5.537695849999999670e-02	-5.172193889999998628e-02	3.008392019999999931e-02	-1.532031740000000010e-02	1.012932079999999922e-02	7.225587815025909322e+02	7.852838527651321101e+02
-7.074429999999999608e-02	1.364579999999999960e-01	1.910030000000000061e-01	-2.127650000000000027e-03	-1.282709999999999955e-05	-7.339010000000000195e-04	8.874874499999999000e-02	3.331038100000000175e-03	3.709166419999999909e-02	-3.235226500000000071e-03	-2.300899180000000321e-02	-4.170402740000000302e-02	-1.384799253999999813e-01	7.265675622360366788e+02	7.865967545065947206e+02
-7.074429999999999608e-02	1.247609999999999969e-01	1.611480000000000135e-01	-1.401359999999999932e-03	-1.282700000000000103e-05	-7.339010000000000195e-04	7.786650500000000252e-02	7.170783440000000342e-02	3.639298740000000004e-02	-9.635579260000000368e-02	6.653245650000000344e-02	-1.848262269999999957e-02	6.588793689999999925e-02	7.257580490837110574e+02	7.852757351495346256e+02
-5.397469999999999352e-02	1.247710000000000069e-01	1.832459999999999922e-01	-1.560420000000000080e-03	-4.102990000000000369e-04	-5.343219999999999437e-04	7.668314999999999160e-02	1.419107019999999927e-02	3.231623919999999928e-02	-4.976716359999999728e-02	-3.878342390000000250e-02	1.296861500000000018e-03	8.139919219999999789e-02	7.247163230062403727e+02	7.862141914413188033e+02
-5.402869999999999201e-02	1.360059999999999880e-01	1.611910000000000009e-01	-1.494730000000000104e-03	-3.434230000000000355e-04	-7.339010000000000195e-04	4.995124999999996790e-02	1.529252560000000059e-02	2.692418499999999978e-03	-3.510569959999999823e-02	-3.086048779999999922e-02	-2.835122220000000151e-02	-4.309406599999999338e-03	7.232447792574733967e+02	7.865979803210306045e+02
-5.401439999999999714e-02	9.148869999999999225e-02	1.611650000000000027e-01	-1.431949999999999976e-03	-1.445860000000000146e-04	-3.297849999999999740e-04	7.784425000000000372e-02	5.986245330000000003e-02	2.242414670000000138e-02	-6.718847149999999935e-02	1.079266469999999936e-02	-1.414573430000000062e-02	8.818928109999998877e-02	7.220192718156908995e+02	7.849481975322690914e+02
