trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
0.000000000000000000e+00	-4.758060000000000421e-09	1.168560000000000109e-08	-6.299339999999999898e-05	-0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.450368444429943793e+02	9.520225412684773119e+02
-4.130510000000000015e-01	3.590780000000000360e-02	5.614580000000000126e-01	1.274939999999999928e-02	2.950930000000000046e-03	-2.810689999999999803e-03	1.939117463072460357e+00	-8.777344831000000180e-01	3.272736170000000167e-01	-1.025429644000000057e-01	1.386468415999999870e-01	-7.310759420000000064e-02	1.875730700000000084e-02	8.428478217637822354e+02	9.247606336889584782e+02
2.440849999999999964e-01	1.633710000000000023e-02	1.625229999999999952e+00	-2.919590000000000032e-02	-1.483420000000000051e-03	8.589560000000000207e-04	4.242943499999999091e+00	-2.142921117999999903e-01	-5.738660088000000492e-01	-1.981323184000000071e-01	-2.183840417000000589e-01	5.685134034000000058e-01	8.629082080000000099e-02	8.230889905810768141e+02	9.418198768730867414e+02
-7.878120000000000608e-03	-1.299600000000000061e-02	-7.109889999999999821e-01	-8.873870000000000716e-03	-2.105010000000000041e-03	1.545820000000000050e-04	3.699914919999999885e+00	-1.419061335000000035e-01	-3.545029818000000055e-01	1.177562875999999953e-01	1.342920492000000132e-01	-2.645725959999999932e-01	-1.773840197999999868e-01	8.346285090676822165e+02	9.426399731750709634e+02
3.098530000000000034e-02	1.535900000000000043e-01	7.906320000000000014e-01	-3.777759999999999690e-04	-5.535489999999999682e-03	-3.932190000000000338e-03	2.507737720000000170e+00	2.217595749999999935e-02	2.085757199999999922e-01	2.735846819000000152e-01	-4.083396490999999795e-01	1.497255806999999994e-01	-5.830447911999999677e-01	8.327413232785162336e+02	9.342630157601939800e+02
5.611589999999999634e-02	2.749110000000000165e-01	5.479109999999999259e-01	2.375410000000000108e-03	8.952540000000000150e-03	1.903120000000000159e-02	2.399402899999999672e+00	8.751836869999998769e-02	-8.228344900000000156e-03	-6.193850468999999581e-01	-5.558705359000000179e-01	-3.616303938000000051e-01	7.317333759999999909e-02	8.193597534909752085e+02	9.267762392480279914e+02
1.377410000000000023e-01	-2.065939999999999999e-01	-8.916159999999998531e-01	-2.232359999999999900e-02	-1.000489999999999886e-02	-7.277719999999998808e-03	5.500925599999999527e+00	1.709361499999999950e-02	-7.631086870000000633e-02	1.105552234999999939e-01	-2.757195860000000165e-02	-2.672717794999999730e-01	-3.452796890000000007e-01	8.474563754013871630e+02	9.356298220530153458e+02
-1.422060000000000546e-01	4.640359999999999485e-01	1.391040000000000054e-01	-4.490479999999999819e-03	-1.090550000000000026e-03	-1.937160000000000054e-03	3.585698499999999900e+00	6.459894380000000269e-02	1.567272231000000071e-01	4.843824409999999969e-02	-5.705370760000000319e-02	1.146671506000000035e-01	7.370086839999999417e-02	8.384580897967978217e+02	9.300192334759527739e+02
2.980440000000000519e-02	2.053039999999999865e-01	-6.022769999999999513e-02	-2.098019999999999920e-03	-7.881680000000000066e-04	-1.021839999999999988e-03	8.105822000000001415e-01	1.320800084999999846e-01	8.424638260000000267e-02	-1.609593601999999846e-01	1.397756494000000071e-01	1.150000503000000035e-01	-1.013944528000000067e-01	8.075615176700442817e+02	9.241571169663432102e+02
9.468919999999998727e-02	3.491029999999999966e-01	-3.585249999999999826e-01	-1.792579999999999998e-03	-4.257359999999999964e-03	-6.194160000000000204e-04	7.158338999999999119e-01	9.264518780000000064e-02	-6.227075669999999896e-02	-1.957218917000000113e-01	2.398152534000000113e-01	-1.596747860000000130e-02	-2.669855306000000206e-01	8.064740585942242888e+02	9.265733759578087074e+02
