trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
3.090579999999999808e-05	4.686480000000000506e-02	-7.467039999999997013e-02	3.961169999999999752e-04	3.097500000000000210e-04	1.359939999999999858e-04	0.000000000000000000e+00	-6.424949049999999218e-02	-2.113493840000000082e-02	-9.286751470000000064e-02	8.732788529999999105e-02	-2.140630209999999992e-02	6.287135250000000508e-02	5.204131939096999986e+02	4.642859773101596943e+02
1.073440000000000009e-05	8.183070000000000621e-02	-5.455399999999999833e-02	1.698980000000000054e-04	1.474389999999999956e-04	0.000000000000000000e+00	8.132867140000001049e-02	1.582929929999999860e-02	-4.166688579999999753e-02	-1.297749401999999941e-01	-2.702165709999999887e-02	9.816309149999999373e-02	3.793797830000000121e-02	5.201207990273363748e+02	4.646263859328672083e+02
0.000000000000000000e+00	-6.592749999999999999e-02	-4.450149999999999939e-02	1.074520000000000005e-04	-0.000000000000000000e+00	0.000000000000000000e+00	1.683156843999999430e-01	-1.094652590000000023e-02	6.908475420000000089e-02	-1.245000581000000051e-01	6.275891919999999902e-02	-9.515521020000000663e-02	1.824766000000000018e-03	5.190736984175018733e+02	4.633224249607292222e+02
2.987259999999999829e-03	1.855590000000000017e-01	-1.289330000000000510e-02	-4.675050000000000039e-04	6.295149999999999520e-05	0.000000000000000000e+00	3.179773850000000013e-01	-4.904888900000000350e-03	1.811494799999999921e-03	-8.407123500000000457e-03	-1.922553912999999948e-01	-5.994077250000000301e-02	-6.850989699999999842e-03	5.191351582351978777e+02	4.630664243488723741e+02
0.000000000000000000e+00	-9.328049999999998843e-02	-2.374880000000000047e-02	-6.346779999999999566e-05	-0.000000000000000000e+00	0.000000000000000000e+00	3.160316950000001124e-01	1.033068297000000052e-01	-3.305606600000000200e-03	6.755525969999999492e-02	7.206382540000000336e-02	-1.347331501999999848e-01	-5.547629440000000078e-02	5.195558014072909145e+02	4.627337108173796310e+02
3.108190000000000306e-06	1.308749999999999913e-01	-4.350590000000000013e-02	-4.843190000000000364e-04	5.081279999999999570e-05	0.000000000000000000e+00	2.674989081900000509e-01	-1.372561059000000083e-01	-9.946245100000000727e-03	8.259447500000000053e-02	-5.193169150000000178e-02	-3.372775799999999657e-02	-5.866102980000001410e-02	5.196659803503575858e+02	4.625491079590619847e+02
3.937190000000000331e-06	1.935160000000000005e-02	-2.062559999999999741e-02	-2.599519999999999804e-04	5.983839999999999954e-05	0.000000000000000000e+00	1.460741589999999812e-01	1.439105509999999977e-01	-5.359691519999999765e-02	8.495662199999999553e-02	-1.507892429999999930e-02	4.408610849999999859e-02	6.151367160000000001e-02	5.201939177804624705e+02	4.625822682490391458e+02
0.000000000000000000e+00	-1.089420000000000145e-02	-3.709400000000000197e-02	3.454210000000000255e-05	-0.000000000000000000e+00	0.000000000000000000e+00	6.443476218999999450e-02	-1.030361308000000004e-01	-1.381544800000000014e-03	2.992998189999999947e-02	3.966953220000000307e-02	-1.870353450000000056e-02	9.922106919999999775e-02	5.180358528388846935e+02	4.631620973386148989e+02
-3.223309999999999552e-06	1.314940000000000553e-01	5.650059999999999805e-02	-8.511889999999999170e-04	1.927840000000000163e-04	-6.142649999999999879e-05	2.929831033099999926e-01	4.131486739999999658e-02	-1.897027478999999961e-01	-4.369112239999999731e-02	-6.430209769999999103e-02	-2.217188670000000070e-02	9.139331200000000432e-02	5.163105707856725530e+02	4.632961664535941395e+02
-3.046029999999999918e-02	1.406579999999999810e-02	-3.099479999999999943e-02	-2.256009999999999971e-04	2.721180000000000127e-04	-4.270599999999999939e-04	2.889084516900000121e-01	-3.836992279999999755e-02	-7.399959080000000078e-02	-8.246137920000000399e-02	6.097423839999999845e-02	-1.690337100000000037e-02	-9.619671389999999433e-02	5.174751421813513161e+02	4.627897977193264865e+02
-1.515000000000000027e-02	8.649880000000000069e-02	1.792969999999999980e-02	-8.996059999999998433e-04	-3.357839999999999957e-04	-4.270599999999999939e-04	2.007631500000000013e-01	5.208303930000000165e-02	1.066971639999999936e-02	-7.244647400000000029e-03	-7.248767670000000329e-02	1.639030979999999901e-02	-1.477239203999999861e-01	5.187137538267708123e+02	4.625735418569398689e+02
