trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-3.969359999999999902e-03	-3.051490000000000036e-01	6.362949999999999440e-01	-8.099310000000000190e-03	6.910959999999999846e-03	-2.758140000000000071e-03	0.000000000000000000e+00	-1.574488548999999904e-01	9.386164369999999701e-02	1.106650130000000065e-01	-6.990127340000000522e-02	2.879392390000000065e-02	-2.142889778000000023e-01	5.349831466731122873e+02	4.941705757094380829e+02
-8.343939999999997609e-03	-2.819619999999999904e-01	6.085059999999999913e-01	-9.410550000000000165e-03	6.189039999999999819e-03	-3.537620000000000001e-03	1.959825800000000728e-01	-1.396263301000000012e-01	9.460744349999999914e-02	1.473954150000000018e-01	-1.500178074000000084e-01	1.315977586999999838e-01	-2.247812200000000316e-02	5.338276838466691743e+02	4.951283493397513098e+02
-8.062929999999997668e-03	-2.592239999999999545e-01	5.996130000000000626e-01	-9.879950000000000190e-03	5.623640000000000062e-03	-3.537620000000000001e-03	8.365201000000001275e-02	-2.079775701999999893e-01	-8.790941979999999933e-02	3.409666680000000144e-02	-1.432328563999999971e-01	4.440631300000000108e-03	-2.491343340000000059e-02	5.321560942010667077e+02	4.934916337912196127e+02
-7.923080000000000747e-03	-2.897679999999999700e-01	5.854390000000000427e-01	-7.545160000000000408e-03	5.293749999999999845e-03	-3.537620000000000001e-03	1.780918499999999127e-01	-1.634698199000000074e-01	6.039648959999999872e-02	-1.122496840000000023e-01	-4.179249700000000137e-03	7.472381309999999444e-02	-1.044033961999999982e-01	5.314220481260412043e+02	4.921994192968637094e+02
1.930420000000000053e-02	-2.401119999999999921e-01	5.024859999999999882e-01	-8.668640000000000026e-03	5.642920000000000054e-03	-3.112489999999999875e-03	2.547252800000000539e-01	-9.288429639999999654e-02	1.494985114000000059e-01	1.207721573000000020e-01	-9.412120770000000081e-02	1.166119981000000028e-01	6.952048799999999140e-02	5.335695128120125901e+02	4.949045222008708151e+02
1.428989999999999948e-02	-2.314840000000000231e-01	5.017340000000000133e-01	-8.359719999999999304e-03	5.451970000000000427e-03	-2.968090000000000051e-03	4.660779999999998396e-02	-1.119976226999999935e-01	6.525902719999999990e-02	5.130900199999999939e-02	2.648452180000000072e-02	-1.095610340000000016e-02	-2.851290579999999839e-02	5.303890626371996859e+02	4.930005949435108050e+02
2.622980000000000103e-02	-2.364650000000000085e-01	4.630069999999999464e-01	-7.972210000000000407e-03	4.461630000000000283e-03	-2.800539999999999800e-03	1.329178999999999777e-01	-8.526886859999999180e-02	1.194460670000000030e-01	-4.220961250000000026e-02	4.693842840000000266e-02	3.317448759999999663e-02	7.990878939999999930e-02	5.319113547760171059e+02	4.924202477252237600e+02
4.878169999999999729e-02	-1.814989999999999937e-01	3.997310000000000030e-01	-7.301529999999998785e-03	4.534070000000000288e-03	-2.372289999999999989e-03	1.993623999999999952e-01	-5.559202490000000191e-02	8.274275320000000489e-02	2.225858900000000137e-03	3.945409209999999750e-02	-5.640859179999999778e-02	5.480778459999999935e-02	5.319431256987412553e+02	4.924863523639932055e+02
5.775140000000000134e-02	-1.424020000000000008e-01	3.975130000000000052e-01	-7.151069999999999822e-03	4.334089999999999644e-03	-2.030060000000000198e-03	8.491820000000001312e-02	-5.299555000000000238e-02	3.297961039999999788e-02	6.963232689999999947e-02	7.575318229999999931e-02	-9.058075549999999865e-02	1.852566462000000136e-01	5.342463023460853719e+02	4.928316998283963244e+02
4.441290000000000515e-02	-1.340299999999999825e-01	3.420480000000000187e-01	-6.329079999999999949e-03	4.213930000000000280e-03	-2.037660000000000166e-03	1.246629999999999544e-01	-6.188822630000000158e-02	-1.892658989999999875e-02	-2.007427729999999855e-02	-2.997132660000000060e-02	-1.458025473000000016e-01	9.568854879999999508e-02	5.320749448930246217e+02	4.927048350268656236e+02
