trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
6.149879999999999930e-03	4.199610000000000148e-02	2.762159999999999963e-02	-1.596250000000000013e-03	7.886800000000000451e-04	-4.881869999999999526e-04	0.000000000000000000e+00	-4.106645999999999387e-03	-1.276530510000000070e-02	6.880989839999999969e-02	-8.555374519999998928e-02	4.493817170000000139e-02	-1.342240694000000067e-01	5.505474870752591414e+02	5.328812977598300904e+02
5.373290000000000184e-05	2.118209999999999885e-02	7.313039999999999818e-02	-1.710010000000000089e-03	2.862000000000000178e-04	-5.161419999999999246e-04	1.046286971000000149e-01	8.407283800000000043e-03	2.352223209999999842e-02	1.251099049999999935e-02	-2.508699650000000003e-02	9.817693750000000552e-02	-1.594860260999999835e-01	5.504216894278085874e+02	5.319881160420540027e+02
-7.848930000000000490e-03	6.593310000000000837e-02	1.313349999999999795e-01	-2.881429999999999929e-03	9.232550000000002127e-04	-6.288189999999999709e-04	2.069158628999999971e-01	3.162208169999999874e-02	4.804863019999999763e-02	-1.237682910000000025e-02	-3.868583499999999828e-03	-5.011554380000000225e-02	-1.420464995999999869e-01	5.503546716518361563e+02	5.321195669929683163e+02
3.356030000000000124e-02	7.087169999999999581e-02	9.889489999999999392e-02	-2.132680000000000079e-03	4.852330000000000076e-04	-9.852230000000001316e-04	1.559467300000000611e-01	-8.970487600000000283e-03	-6.982658399999999710e-02	-6.952893929999999501e-02	-8.147298669999999965e-02	1.589187439999999868e-02	-1.064202176999999999e-01	5.477735907990581836e+02	5.311552870441024652e+02
8.363509999999997613e-03	1.470549999999999982e-02	6.060019999999999296e-02	-9.324019999999999270e-04	1.077540000000000095e-03	-4.048300000000000119e-04	2.383065900000000126e-01	8.749322599999999686e-03	-1.172161390000000039e-02	-2.394227410000000084e-02	3.799623769999999762e-02	1.128574385999999985e-01	-7.393737990000000260e-02	5.479207100816699949e+02	5.309412364596954603e+02
7.228750000000000453e-02	2.000820000000000029e-02	-5.922859999999999236e-02	-5.405890000000000651e-04	-2.646309999999999808e-04	1.349989999999999860e-04	3.027461399999999969e-01	-1.134417320999999979e-01	-6.000488820000000195e-02	5.006841520000000073e-02	3.754126089999999805e-02	-7.257808649999999973e-02	-1.009219613999999959e-01	5.488057033156420630e+02	5.326211971016276721e+02
-6.973050000000000082e-02	1.459650000000000010e-02	9.372480000000001088e-02	-2.093550000000000012e-03	4.528290000000000245e-04	-2.420990000000000143e-04	4.327590499999999785e-01	1.077656371000000057e-01	-6.752987719999999083e-02	1.229054475999999951e-01	-1.452404470000000052e-02	7.092374809999998919e-02	-2.113053515999999965e-01	5.533632512895947002e+02	5.327980904491487308e+02
3.222069999999999795e-02	3.397400000000000420e-02	1.599909999999999943e-01	-3.428220000000000052e-03	1.690520000000000206e-04	-5.644460000000000232e-04	2.846346000000000154e-01	1.058868845000000003e-01	1.549357990000000025e-02	6.330074759999999856e-02	7.979241820000000651e-02	3.046999930000000162e-02	-6.096613619999999983e-02	5.511889290857769765e+02	5.313443635781891317e+02
-2.585169999999999916e-03	7.468320000000000514e-02	1.135900000000000104e-01	-3.008800000000000276e-03	2.468209999999999870e-04	-2.877339999999999932e-04	1.606111199999999961e-01	8.910582400000000361e-03	-1.923756750000000029e-02	-2.769487719999999889e-02	-3.326022000000000093e-03	-9.525575429999999510e-02	6.534630000000000993e-02	5.484171649730922127e+02	5.311199083745983671e+02
1.121020000000000003e-02	5.828440000000000704e-02	1.150059999999999971e-01	-3.051069999999999911e-03	2.468220000000000028e-04	-3.871890000000000227e-04	3.869646999999999670e-02	-3.852623300000000001e-03	-6.707757639999999133e-02	-4.544251070000000087e-02	-3.912548350000000230e-02	-5.362201700000000272e-03	9.159837319999999949e-02	5.480759218939906532e+02	5.304631130832664212e+02
