trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
7.754010000000000416e-03	3.615350000000000508e-02	-9.551459999999999519e-05	-1.230870000000000011e-03	4.845709999999999926e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.659044169999999985e-02	-1.007160480999999969e-01	1.014109854000000005e-01	-1.829757699999999890e-02	1.025823101000000043e-01	-4.351624730000000496e-02	5.834906847377667418e+02	5.291368933846711116e+02
1.719740000000000157e-02	6.893060000000000853e-02	-8.407480000000000508e-02	1.188309999999999931e-03	-2.730990000000000088e-04	-4.922430000000000642e-04	3.096544253999999885e-01	6.257958059999998990e-02	5.568044369999999854e-02	5.138754570000000216e-02	9.929168879999999975e-02	9.842579429999999407e-02	-5.802487139999999710e-02	5.845280608349582963e+02	5.305658856124141494e+02
-2.010450000000000038e-05	9.224790000000000073e-03	8.206870000000000590e-06	-2.578210000000000050e-03	5.526199999999999776e-04	5.272109999999999774e-04	4.415909713699999184e-01	8.094759070000000223e-02	-1.147297104999999984e-01	8.362940600000000335e-03	2.756692950000000017e-02	2.582777550000000047e-02	-8.263101019999999353e-02	5.841583395664957834e+02	5.302036652350398072e+02
1.222479999999999921e-02	3.699730000000000379e-02	8.541820000000000315e-03	-2.740189999999999987e-03	7.368849999999997321e-04	5.366290000000000556e-04	6.633417762999999079e-02	7.183480629999999811e-02	-2.509151260000000092e-02	-6.848888590000000443e-02	3.158366309999999927e-02	4.177572370000000312e-02	-1.558517975000000000e-01	5.816264385835198709e+02	5.296694841516545011e+02
1.171000000000000513e-02	1.177109999999999962e-01	1.899620000000000128e-02	-2.846829999999999847e-03	5.526199999999999776e-04	4.755609999999999959e-04	1.092815299999999601e-01	3.899286440000000048e-02	-1.011750035999999936e-01	2.367206020000000091e-02	-1.050678703999999991e-01	-2.411273909999999895e-02	-1.435511891000000040e-01	5.815705173511992143e+02	5.298702770874986072e+02
1.010510000000000054e-02	-1.656220000000000261e-02	3.717329999999999940e-02	-2.416699999999999925e-03	8.421429999999997329e-04	6.528290000000000612e-04	1.989012500000000017e-01	3.343088169999999804e-02	3.309018379999999898e-02	-5.807098659999999912e-02	-3.515076430000000501e-02	7.008335720000000157e-02	-9.048318299999999481e-02	5.831738085481387088e+02	5.294343238587598535e+02
6.934889999999999978e-03	7.331880000000000341e-02	2.406070000000000084e-02	-2.858190000000000036e-03	9.881530000000000782e-04	4.755619999999999574e-04	1.444021600000000571e-01	-3.117570249999999932e-02	-1.004662664999999983e-01	-3.516130549999999660e-02	-1.123143976999999988e-01	3.194817000000000078e-04	-7.830536620000000392e-02	5.818727575263465042e+02	5.292309905473646268e+02
5.647720000000000171e-03	6.882619999999999016e-02	4.133980000000000293e-02	-3.346659999999999999e-03	7.542659999999998558e-04	6.273769999999999260e-04	6.676747000000000931e-02	1.045053779999999960e-02	4.734225070000000479e-02	-2.633999730000000095e-02	-1.534352982999999948e-01	7.281307320000000860e-02	-7.797156389999999881e-02	5.838406214822293805e+02	5.294032404018122406e+02
1.341610000000000025e-02	2.857479999999999742e-02	-7.500709999999999843e-03	-1.053330000000000108e-03	4.028840000000000004e-04	8.632610000000000684e-05	2.561484350000000076e-01	-1.125107607999999981e-01	-1.118032220000000042e-02	-9.629470299999999539e-02	-8.841926700000000625e-03	4.717184530000000098e-02	-1.417396700000000086e-02	5.830029686976912444e+02	5.290419287766675325e+02
6.887810000000000286e-03	1.390960000000000113e-04	7.712010000000000046e-03	-6.131749999999999831e-04	4.149869999999999622e-04	2.997470000000000017e-04	8.346065900000000648e-02	-7.782134229999999875e-02	-6.692500700000000337e-03	5.645535420000000193e-02	-6.488862400000000585e-02	1.151576145000000051e-01	3.887040699999999831e-03	5.827211930383672325e+02	5.291969949525898755e+02
1.231170000000000007e-02	5.819239999999999829e-02	-6.372290000000000072e-04	-1.091769999999999937e-03	4.248559999999999858e-04	4.552260000000000356e-05	1.089608529999999686e-01	-1.015333286999999945e-01	-6.109488009999999858e-02	-4.765513639999999912e-02	2.085164650000000119e-02	6.198359459999999710e-02	4.144886400000000540e-03	5.839997395688666302e+02	5.290828226270040204e+02
-4.422170000000000387e-05	7.305060000000000719e-02	-6.974010000000000539e-04	-1.618900000000000102e-04	5.526209999999999933e-04	4.552260000000000356e-05	8.015654369999998530e-02	-1.552867760000000048e-02	7.784326789999999885e-02	4.370870480000000474e-02	-3.526958259999999484e-02	7.851833749999999335e-02	-2.817462730000000123e-02	5.848547807157417537e+02	5.300751800618361358e+02
2.302109999999999920e-02	-2.412709999999999855e-02	-7.647070000000000256e-02	7.359989999999999848e-04	1.887849999999999891e-04	-5.608650000000000180e-04	2.894219506999999858e-01	-1.132492583999999969e-01	3.570064760000000309e-02	1.185323682999999961e-01	2.839498060000000129e-02	-6.763645179999999701e-02	7.693278799999999848e-03	5.855306925880386189e+02	5.307015375361565930e+02
1.349779999999999730e-02	6.615410000000000734e-02	-9.699040000000000439e-02	4.176499999999999874e-04	1.104539999999999965e-04	-5.608640000000000023e-04	1.401582499999999842e-01	-8.606613230000000059e-02	8.202329640000000088e-02	9.296039940000000446e-02	4.024602289999999749e-02	-1.066643488000000028e-01	-2.035599440000000065e-02	5.870028748853452498e+02	5.314567106390370554e+02
6.141620000000000412e-03	5.943160000000000109e-02	6.364430000000000087e-02	-1.002859999999999949e-03	5.526209999999999933e-04	6.689270000000000415e-05	2.992350650000000223e-01	7.804066950000000669e-02	1.490714367000000040e-01	-1.033628461999999970e-01	-3.992220140000000278e-02	-8.358440370000000397e-02	3.911212270000000157e-02	5.910800087157811049e+02	5.315599159774873215e+02
-9.178620000000000222e-06	2.630260000000000237e-02	5.089710000000000067e-02	-1.612299999999999996e-04	1.517799999999999868e-04	6.854569999999999663e-05	1.142331986200000038e-01	-2.708605099999999988e-02	-8.880278419999999839e-02	-3.293487090000000311e-02	-9.965413399999999491e-03	-5.878856030000000066e-02	8.870490500000000056e-02	5.840775824423457152e+02	5.300057431301031556e+02
-3.998159999999999681e-05	1.831590000000000301e-02	-4.181050000000000044e-02	-4.573169999999999449e-04	1.298290000000000067e-04	-1.287919999999999961e-04	1.264938879799999971e-01	-7.503585740000000281e-02	1.762472358000000128e-01	1.906856457999999976e-01	5.893760840000000084e-02	-8.175054080000000722e-02	1.507325263000000026e-01	5.885307517510312891e+02	5.323884708229160196e+02
6.532610000000000326e-03	1.202370000000000175e-02	1.844599999999999842e-03	-1.612720000000000104e-04	8.909209999999998680e-05	-1.394789999999999973e-04	7.389333659999999804e-02	-5.904934200000001160e-02	7.474855900000000608e-02	-1.135808408999999936e-01	6.558429629999999733e-02	2.246865399999999936e-03	2.677158550000000026e-02	5.849272484157609142e+02	5.296332166763056648e+02
-3.010469999999999656e-05	7.534389999999999143e-02	4.187660000000000167e-03	5.828350000000000533e-05	1.988200000000000039e-05	-2.958009999999999958e-04	9.448035470000001879e-02	-6.068937750000000242e-02	3.065468429999999855e-02	-1.122353675999999967e-01	1.349796470000000012e-02	2.405582850000000106e-02	4.615800300000000300e-03	5.848946411888085777e+02	5.292927237386048773e+02
-5.770209999999999765e-05	1.335109999999999943e-02	-1.784920000000000256e-02	4.970870000000000063e-04	-2.052350000000000094e-04	-3.513769999999999936e-04	1.200320824000000036e-01	-1.278077952999999989e-01	-1.068467067999999964e-01	2.636618270000000083e-02	6.642025009999999452e-02	1.807848739999999912e-02	7.787477190000000049e-02	5.833523873531457866e+02	5.289031788339601690e+02
-3.055760000000000030e-05	9.009539999999999259e-04	6.945000000000000218e-04	2.696099999999999886e-04	1.062279999999999865e-04	3.839419999999999910e-05	7.745655049999999875e-02	-1.826105940000000150e-02	2.855795770000000081e-02	1.273910608999999916e-01	1.296557081000000167e-01	8.521815880000001286e-02	1.108507826000000029e-01	5.850580658903265885e+02	5.302231827545186889e+02
